48 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
49 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
50 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
51 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
52 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
53 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
54 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
55 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
56 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
57 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
58 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
59 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
60 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
61 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
62 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
63 ,  74.0 , 100.0 , 100.0 , 0.0 , 100.0 , 100.0 , 0.0 , 0.0 , 0.0
64 ,  95.0 , 95.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
65 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
66 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
67 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
68 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
69 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
70 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
71 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
72 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
73 ,  18.333 , 88.333 , 100.0 , 0.0 , 85.714 , 100.0 , 0.0 , 0.0 , 100.0
74 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
75 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
76 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
77 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
78 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
79 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
80 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
81 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
82 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
83 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
84 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
85 ,  18.333 , 93.333 , 100.0 , 0.0 , 91.837 , 100.0 , 0.0 , 0.0 , 100.0
86 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
87 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
88 ,  81.967 , 81.967 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
89 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
90 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
91 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
92 ,  10.938 , 12.5 , 100.0 , 0.0 , 1.754 , 100.0 , 0.0 , 0.0 , 100.0
93 ,  96.0 , 96.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
94 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
95 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
96 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
97 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
98 ,  100.0 , 100.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
99 ,  100.0 , 100.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
100 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
101 ,  98.387 , 98.387 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
102 ,  98.387 , 98.387 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
103 ,  98.387 , 98.387 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
104 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
105 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
106 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
107 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
108 ,  81.967 , 81.967 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
109 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
110 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
111 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
112 ,  63.636 , 63.636 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
113 ,  93.548 , 95.161 , 100.0 , 0.0 , 25.0 , 100.0 , 0.0 , 0.0 , 100.0
114 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
115 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
116 ,  93.443 , 93.443 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
117 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
118 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
119 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
120 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
121 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
122 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
123 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
124 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
125 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
126 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
127 ,  18.033 , 78.689 , 100.0 , 0.0 , 74.0 , 100.0 , 0.0 , 0.0 , 100.0
128 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
129 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
130 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
131 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
132 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
133 ,  22.667 , 22.667 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
134 ,  62.295 , 62.295 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
135 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
136 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
137 ,  18.033 , 93.443 , 100.0 , 0.0 , 92.0 , 100.0 , 0.0 , 0.0 , 100.0
138 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
139 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
140 ,  18.033 , 88.525 , 100.0 , 0.0 , 86.0 , 100.0 , 0.0 , 0.0 , 100.0
141 ,  18.033 , 88.525 , 100.0 , 0.0 , 86.0 , 100.0 , 0.0 , 0.0 , 100.0
142 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
143 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
144 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
145 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
146 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
147 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
148 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
149 ,  0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
150 ,  0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 100.0
